mrna_id	gene_id	locus_tag	chrom	old_start	old_end	new_start	new_end	overlap_gene_id	overlap_locus_tag	overlap_start	overlap_end	overlap_strand
rna-NM_001181768.1	gene-YJR110W	YJR110W	NC_001142.9	633615	635681	633615	635858	gene-YJR111C	YJR111C	635855	636706	-
rna-NM_001181771.1	gene-YJR113C	YJR113C	NC_001142.9	638232	638975	638113	638975	gene-YJR112W-A	YJR112W-A	637790	638168	+
rna-NM_001184523.1	gene-YJR112W-A	YJR112W-A	NC_001142.9	637790	638168	637790	638401	gene-YJR113C	YJR113C	638232	638975	-
rna-NM_001181776.3	gene-YJR118C	YJR118C	NC_001142.9	643490	644101	643304	644101	gene-YJR117W	YJR117W	642007	643368	+
rna-NM_001181775.1	gene-YJR117W	YJR117W	NC_001142.9	642007	643368	642007	643534	gene-YJR118C	YJR118C	643490	644101	-
rna-NM_001181780.1	gene-YJR122W	YJR122W	NC_001142.9	649776	651269	649776	652035	gene-YJR123W	YJR123W	651901	652578	+
rna-NM_001181787.2	gene-YJR129C	YJR129C	NC_001142.9	664000	665019	663680	665019	gene-YNCJ0030W	YNCJ0030W	663749	663942	+
rna-NM_001181789.3	gene-YJR131W	YJR131W	NC_001142.9	667644	669293	667644	671262	gene-YJR132W	YJR132W	669522	672668	+
rna-NM_001181792.3	gene-YJR134C	YJR134C	NC_001142.9	673729	675852	673615	675852	gene-YJR133W	YJR133W	672991	673620	+
rna-NM_001181793.1	gene-YJR135C	YJR135C	NC_001142.9	676059	676778	674631	676778	gene-YJR134C	YJR134C	673729	675852	-
rna-NM_001184382.1	gene-YJR135W-A	YJR135W-A	NC_001142.9	676971	677234	676971	677639	gene-YJR136C	YJR136C	677441	678706	-
rna-NM_001181797.3	gene-YJR139C	YJR139C	NC_001142.9	689445	690524	689310	690524	gene-YJR138W	YJR138W	684567	689321	+
rna-NM_001181799.1	gene-YJR141W	YJR141W	NC_001142.9	695906	696949	695906	697171	gene-YJR142W	YJR142W	697141	698169	+
rna-NM_001181801.1	gene-YJR143C	YJR143C	NC_001142.9	698326	700614	698168	700614	gene-YJR142W	YJR142W	697141	698169	+
rna-NM_001181800.3	gene-YJR142W	YJR142W	NC_001142.9	697141	698169	697141	698363	gene-YJR143C	YJR143C	698326	700614	-
rna-NM_001181805.1	gene-YJR147W	YJR147W	NC_001142.9	704196	705272	704196	705719	gene-YJR146W	YJR146W	703885	704238	+
rna-NM_001181806.1	gene-YJR148W	YJR148W	NC_001142.9	705744	706874	705744	707187	gene-YJR149W	YJR149W	707160	708374	+
rna-NM_001178564.3	gene-YBR216C	YBR216C	NC_001134.8	655576	657600	655282	657600	gene-YBR215W	YBR215W	653356	655317	+
rna-NM_001178563.3	gene-YBR215W	YBR215W	NC_001134.8	653356	655317	653356	655782	gene-YBR216C	YBR216C	655576	657600	-
rna-NM_001178342.1	gene-YBL102W	YBL102W	NC_001134.8	24098	24745	24098	24968	gene-YBL101C	YBL101C	24946	28299	-
rna-NM_001178333.1	gene-YBL093C	YBL093C	NC_001134.8	44256	44918	43818	44918	gene-YBL095W	YBL095W	43277	44089	+
rna-NM_001178335.1	gene-YBL095W	YBL095W	NC_001134.8	43277	44089	43277	44341	gene-YBL093C	YBL093C	44256	44918	-
rna-NM_001184321.1	gene-YBL091C-A	YBL091C-A	NC_001134.8	46565	47180	46322	47180	gene-YBL092W	YBL092W	45978	46370	+
rna-NM_001178331.2	gene-YBL091C	YBL091C	NC_001134.8	47363	48628	47010	48628	gene-YBL091C-A	YBL091C-A	46565	47180	-
rna-NM_001178330.1	gene-YBL090W	YBL090W	NC_001134.8	48825	49358	48825	49634	gene-YBL089W	YBL089W	49574	50953	+
rna-NM_001178329.1	gene-YBL089W	YBL089W	NC_001134.8	49574	50953	49574	51278	gene-YBL088C	YBL088C	51019	59382	-
rna-NM_001178320.2	gene-YBL080C	YBL080C	NC_001134.8	73070	74695	72944	74695	gene-YBL081W	YBL081W	71866	72972	+
rna-NM_001178321.1	gene-YBL081W	YBL081W	NC_001134.8	71866	72972	71866	73109	gene-YBL080C	YBL080C	73070	74695	-
rna-NM_001178314.1	gene-YBL074C	YBL074C	NC_001134.8	86722	87789	86433	87789	gene-YBL075C	YBL075C	84499	86448	-
rna-NM_001178312.1	gene-YBL072C	YBL072C	NC_001134.8	88523	89125	88246	89125	gene-YNCB0003W	YNCB0003W	88190	88277	+
rna-NM_001346794.1	gene-YBL071C	YBL071C	NC_001134.8	90223	90531	89856	90531	gene-YBL071W-A	YBL071W-A	89978	90226	+
rna-NM_001184454.1	gene-YBL071W-A	YBL071W-A	NC_001134.8	89978	90226	89978	90746	gene-YBL071C	YBL071C	90223	90531	-
rna-NM_001184454.1	gene-YBL071W-A	YBL071W-A	NC_001134.8	89978	90226	89978	90746	gene-YBL069W	YBL069W	90741	92030	+
rna-NM_001178308.2	gene-YBL068W	YBL068W	NC_001134.8	92414	93394	92414	93912	gene-YBL067C	YBL067C	93639	95882	-
rna-NM_001178301.1	gene-YBL061C	YBL061C	NC_001134.8	105316	107406	105195	107406	gene-YBL063W	YBL063W	101886	105221	+
rna-NM_001184440.1	gene-YBL059C-A	YBL059C-A	NC_001134.8	110125	110539	108799	110539	gene-YBL060W	YBL060W	107932	109995	+
rna-NM_001178297.2	gene-YBL057C	YBL057C	NC_001134.8	112801	113427	112277	113427	gene-YBL058W	YBL058W	111437	112708	+
rna-NM_001178298.1	gene-YBL058W	YBL058W	NC_001134.8	111437	112708	111437	112864	gene-YBL057C	YBL057C	112801	113427	-
rna-NM_001178296.2	gene-YBL056W	YBL056W	NC_001134.8	113762	115168	113762	115581	gene-YBL055C	YBL055C	115573	116829	-
rna-NM_001178289.1	gene-YBL049W	YBL049W	NC_001134.8	126828	127244	126828	127508	gene-YBL048W	YBL048W	127299	127610	+
rna-NM_001178280.1	gene-YBL040C	YBL040C	NC_001134.8	142112	142868	141955	142868	gene-YBL041W	YBL041W	141247	141972	+
rna-NM_001178270.1	gene-YBL030C	YBL030C	NC_001134.8	163041	163997	162683	163997	gene-YBL031W	YBL031W	161699	162715	+
rna-NM_001178268.1	gene-YBL028C	YBL028C	NC_001134.8	167518	167838	167221	167838	gene-YBL029W	YBL029W	166134	167264	+
rna-NM_001178266.1	gene-YBL026W	YBL026W	NC_001134.8	170623	171038	170623	171530	gene-YBL025W	YBL025W	171481	171918	+
rna-NM_001178258.1	gene-YBL018C	YBL018C	NC_001134.8	185998	186474	185253	186474	gene-YBL019W	YBL019W	184353	185915	+
rna-NM_001178259.1	gene-YBL019W	YBL019W	NC_001134.8	184353	185915	184353	186031	gene-YBL018C	YBL018C	185998	186474	-
rna-NM_001178250.1	gene-YBL010C	YBL010C	NC_001134.8	206107	206949	205798	206949	gene-YBL011W	YBL011W	203538	205817	+
rna-NM_001178246.1	gene-YBL006C	YBL006C	NC_001134.8	216587	217129	216354	217129	gene-YBL007C	YBL007C	212632	216366	-
rna-NM_001178243.1	gene-YBL003C	YBL003C	NC_001134.8	235394	235792	234898	235792	gene-YBL004W	YBL004W	227636	235117	+
rna-NM_001178242.1	gene-YBL002W	YBL002W	NC_001134.8	236492	236887	236492	237188	gene-YBL001C	YBL001C	237153	237467	-
rna-NM_001178362.1	gene-YBR014C	YBR014C	NC_001134.8	266725	267336	266417	267336	gene-YNCB0007W	YNCB0007W	266378	266450	+
rna-NM_001178367.1	gene-YBR019C	YBR019C	NC_001134.8	276253	278352	275804	278352	gene-YNCB0008W	YNCB0008W	276805	280645	+
rna-NM_001178368.1	gene-YBR020W	YBR020W	NC_001134.8	279021	280607	279021	281395	gene-YNCB0008W	YNCB0008W	276805	280645	+
rna-NM_001178371.1	gene-YBR023C	YBR023C	NC_001134.8	284428	287925	284226	287925	gene-YBR022W	YBR022W	283738	284271	+
rna-NM_001178370.1	gene-YBR022W	YBR022W	NC_001134.8	283738	284271	283738	284429	gene-YBR023C	YBR023C	284428	287925	-
rna-NM_001178373.1	gene-YBR025C	YBR025C	NC_001134.8	290681	291865	289931	291865	gene-YBR024W	YBR024W	289445	290350	+
rna-NM_001178372.1	gene-YBR024W	YBR024W	NC_001134.8	289445	290350	289445	291278	gene-YBR025C	YBR025C	290681	291865	-
rna-NM_001178376.1	gene-YBR028C	YBR028C	NC_001134.8	294425	296002	294249	296002	gene-YBR027C	YBR027C	294024	294356	-
rna-NM_001346796.1	gene-YBR032W	YBR032W	NC_001134.8	301519	301821	301519	301948	gene-YBR033W	YBR033W	301944	304703	+
rna-NM_001178382.1	gene-YBR034C	YBR034C	NC_001134.8	304930	305976	304383	305976	gene-YBR033W	YBR033W	301944	304703	+
rna-NM_001178384.1	gene-YBR036C	YBR036C	NC_001134.8	309081	310313	308745	310313	gene-YNCB0010W	YNCB0010W	307587	308887	+
rna-NM_001178389.1	gene-YBR041W	YBR041W	NC_001134.8	318266	320275	318266	320450	gene-YBR042C	YBR042C	320416	321609	-
rna-NM_001178394.1	gene-YBR046C	YBR046C	NC_001134.8	330507	331511	330073	331511	gene-YBR045C	YBR045C	328173	330092	-
rna-NM_001178401.1	gene-YBR053C	YBR053C	NC_001134.8	339675	340751	339332	340751	gene-YBR052C	YBR052C	338720	339352	-
rna-NM_001178406.1	gene-YBR058C	YBR058C	NC_001134.8	353672	356017	352423	356017	gene-YBR057C	YBR057C	352193	353293	-
rna-NM_001184442.3	gene-YBR058C-A	YBR058C-A	NC_001134.8	356324	356566	355883	356566	gene-YBR058C	YBR058C	353672	356017	-
rna-NM_001178413.3	gene-YBR065C	YBR065C	NC_001134.8	368584	369678	367999	369678	gene-YBR063C	YBR063C	366970	368184	-
rna-NM_001178417.1	gene-YBR069C	YBR069C	NC_001134.8	376574	378433	375848	378433	gene-YNCB0014W	YNCB0014W	376610	378633	+
rna-NM_001178426.2	gene-YBR078W	YBR078W	NC_001134.8	393123	394742	393123	395384	gene-YBR079C	YBR079C	395383	398277	-
rna-NM_001178432.1	gene-YBR084W	YBR084W	NC_001134.8	411054	413981	411054	414197	gene-YBR084C-A	YBR084C-A	414186	415261	-
rna-NM_001178436.1	gene-YBR088C	YBR088C	NC_001134.8	424990	425766	424790	425766	gene-YBR087W	YBR087W	423765	424829	+
rna-NM_001180058.2	gene-YBR089C-A	YBR089C-A	NC_001134.8	426190	426489	425946	426489	gene-YBR090C	YBR090C	426333	427058	-
rna-NM_001178439.1	gene-YBR091C	YBR091C	NC_001134.8	427155	427484	426969	427484	gene-YBR090C	YBR090C	426333	427058	-
rna-NM_001178442.2	gene-YBR094W	YBR094W	NC_001134.8	432036	434297	432036	434419	gene-YBR095C	YBR095C	434406	435698	-
rna-NM_001178444.3	gene-YBR096W	YBR096W	NC_001134.8	436021	436713	436021	437032	gene-YBR097W	YBR097W	436951	441315	+
rna-NM_001178449.3	gene-YBR101C	YBR101C	NC_001134.8	443821	444693	442933	444693	gene-YBR098W	YBR098W	441515	443590	+
rna-NM_001178446.1	gene-YBR098W	YBR098W	NC_001134.8	441515	443590	441515	444250	gene-YBR101C	YBR101C	443821	444693	-
rna-NM_001178452.3	gene-YBR104W	YBR104W	NC_001134.8	449667	450656	449667	451132	gene-YBR105C	YBR105C	450881	451969	-
rna-NM_001178454.1	gene-YBR106W	YBR106W	NC_001134.8	452658	453224	452658	454786	gene-YBR107C	YBR107C	453793	454530	-
rna-NM_001178457.1	gene-YBR109C	YBR109C	NC_001134.8	457919	458362	457579	458362	gene-YBR108W	YBR108W	454822	457665	+
rna-NM_001178463.1	gene-YBR115C	YBR115C	NC_001134.8	469748	473926	469611	473926	gene-YBR114W	YBR114W	467248	469620	+
rna-NM_001178462.1	gene-YBR114W	YBR114W	NC_001134.8	467248	469620	467248	469792	gene-YBR115C	YBR115C	469748	473926	-
rna-NM_001178468.3	gene-YBR120C	YBR120C	NC_001134.8	480435	480923	480181	480923	gene-YBR119W	YBR119W	479338	480323	+
rna-NM_001178467.1	gene-YBR119W	YBR119W	NC_001134.8	479338	480323	479338	480588	gene-YBR120C	YBR120C	480435	480923	-
rna-NM_001178475.3	gene-YBR127C	YBR127C	NC_001134.8	491269	492822	490982	492822	gene-YBR126W-A	YBR126W-A	490850	491056	+
rna-NM_001178486.2	gene-YBR138C	YBR138C	NC_001134.8	513762	515336	513577	515336	gene-YBR137W	YBR137W	513044	513583	+
rna-NM_001178485.2	gene-YBR137W	YBR137W	NC_001134.8	513044	513583	513044	513832	gene-YBR138C	YBR138C	513762	515336	-
rna-NM_001178487.3	gene-YBR139W	YBR139W	NC_001134.8	515664	517190	515664	517508	gene-YBR140C	YBR140C	517350	526628	-
rna-NM_001178491.3	gene-YBR143C	YBR143C	NC_001134.8	530869	532182	530579	532182	gene-YBR142W	YBR142W	528317	530638	+
rna-NM_001178495.1	gene-YBR147W	YBR147W	NC_001134.8	536575	537465	536575	537883	gene-YBR148W	YBR148W	537876	539705	+
rna-NM_001178497.3	gene-YBR149W	YBR149W	NC_001134.8	539987	541021	539987	541302	gene-YBR150C	YBR150C	541209	544493	-
rna-NM_001178502.1	gene-YBR154C	YBR154C	NC_001134.8	548362	549009	547941	549009	gene-YBR153W	YBR153W	547460	548194	+
rna-NM_001178501.3	gene-YBR153W	YBR153W	NC_001134.8	547460	548194	547460	548416	gene-YBR154C	YBR154C	548362	549009	-
rna-NM_001178504.3	gene-YBR156C	YBR156C	NC_001134.8	551104	553200	550925	553200	gene-YBR155W	YBR155W	549771	550928	+
rna-NM_001178512.3	gene-YBR164C	YBR164C	NC_001134.8	567875	568426	567430	568426	gene-YBR163W	YBR163W	565723	567480	+
rna-NM_001178519.3	gene-YBR171W	YBR171W	NC_001134.8	578364	578984	578364	579177	gene-YBR172C	YBR172C	579150	581372	-
rna-NM_001178525.3	gene-YBR177C	YBR177C	NC_001134.8	584807	586162	584563	586162	gene-YBR176W	YBR176W	583720	584658	+
rna-NM_001178524.3	gene-YBR176W	YBR176W	NC_001134.8	583720	584658	583720	584821	gene-YBR177C	YBR177C	584807	586162	-
rna-NM_001178533.3	gene-YBR185C	YBR185C	NC_001134.8	599123	599959	598933	599959	gene-YBR184W	YBR184W	597363	598934	+
rna-NM_001178536.3	gene-YBR188C	YBR188C	NC_001134.8	603685	604107	602521	604107	gene-YBR187W	YBR187W	602634	603476	+
rna-NM_001178535.1	gene-YBR187W	YBR187W	NC_001134.8	602634	603476	602634	603743	gene-YBR188C	YBR188C	603685	604107	-
rna-NM_001178541.3	gene-YBR193C	YBR193C	NC_001134.8	609082	609753	608093	609753	gene-YBR192W	YBR192W	607652	608785	+
rna-NM_001178540.1	gene-YBR192W	YBR192W	NC_001134.8	607652	608785	607652	609083	gene-YBR193C	YBR193C	609082	609753	-
rna-NM_001178542.3	gene-YBR194W	YBR194W	NC_001134.8	610038	610409	610038	610681	gene-YBR195C	YBR195C	610614	611882	-
rna-NM_001178545.1	gene-YBR197C	YBR197C	NC_001134.8	615203	615856	614592	615856	gene-YBR196C-B	YBR196C-B	614526	614630	-
rna-NM_001178549.1	gene-YBR201W	YBR201W	NC_001134.8	623576	624211	623576	624921	gene-YBR201C-A	YBR201C-A	624493	624696	-
rna-NM_001178555.4	gene-YBR207W	YBR207W	NC_001134.8	635146	636543	635146	636740	gene-YBR208C	YBR208C	636703	642210	-
rna-NM_001178561.1	gene-YBR213W	YBR213W	NC_001134.8	650368	651192	650368	651419	gene-YBR214W	YBR214W	651415	652998	+
rna-NM_001178565.1	gene-YBR217W	YBR217W	NC_001134.8	657832	658392	657832	658720	gene-YBR218C	YBR218C	658707	662249	-
rna-NM_001178568.3	gene-YBR220C	YBR220C	NC_001134.8	662995	664677	662734	664677	gene-YBR219C	YBR219C	662499	663303	-
rna-NM_001178570.3	gene-YBR222C	YBR222C	NC_001134.8	666720	668351	666606	668351	gene-YBR221W-A	YBR221W-A	666538	666642	+
rna-NM_001178577.3	gene-YBR229C	YBR229C	NC_001134.8	676357	679221	676226	679221	gene-YBR228W	YBR228W	675313	676227	+
rna-NM_001178576.3	gene-YBR228W	YBR228W	NC_001134.8	675313	676227	675313	676380	gene-YBR229C	YBR229C	676357	679221	-
rna-NM_001184673.1	gene-YBR230W-A	YBR230W-A	NC_001134.8	680362	680562	680362	680694	gene-YNCB0019C	YNCB0019C	680688	681862	-
rna-NM_001184461.1	gene-YBR233W-A	YBR233W-A	NC_001134.8	684977	685261	684977	685613	gene-YBR234C	YBR234C	685438	686592	-
rna-NM_001178584.3	gene-YBR236C	YBR236C	NC_001134.8	690383	691693	689753	691693	gene-YBR235W	YBR235W	686901	690263	+
rna-NM_001178591.3	gene-YBR243C	YBR243C	NC_001134.8	705447	706793	704854	706793	gene-YBR242W	YBR242W	704670	705386	+
rna-NM_001178590.1	gene-YBR242W	YBR242W	NC_001134.8	704670	705386	704670	705647	gene-YBR243C	YBR243C	705447	706793	-
rna-NM_001178595.3	gene-YBR247C	YBR247C	NC_001134.8	713004	714455	712724	714455	gene-YBR246W	YBR246W	711591	712754	+
rna-NM_001178600.3	gene-YBR252W	YBR252W	NC_001134.8	722611	723054	722611	723353	gene-YBR253W	YBR253W	723270	723635	+
rna-NM_001178602.1	gene-YBR254C	YBR254C	NC_001134.8	723736	724263	723541	724263	gene-YBR253W	YBR253W	723270	723635	+
rna-NM_001184510.3	gene-YBR255C-A	YBR255C-A	NC_001134.8	726618	727074	726426	727074	gene-YBR255W	YBR255W	724456	726540	+
rna-NM_001178603.3	gene-YBR255W	YBR255W	NC_001134.8	724456	726540	724456	726708	gene-YBR255C-A	YBR255C-A	726618	727074	-
rna-NM_001178604.1	gene-YBR256C	YBR256C	NC_001134.8	727386	728102	726918	728102	gene-YBR255C-A	YBR255C-A	726618	727074	-
rna-NM_001178606.3	gene-YBR258C	YBR258C	NC_001134.8	729734	730162	729380	730162	gene-YBR257W	YBR257W	728885	729724	+
rna-NM_001178605.1	gene-YBR257W	YBR257W	NC_001134.8	728885	729724	728885	730005	gene-YBR258C	YBR258C	729734	730162	-
rna-NM_001178608.1	gene-YBR260C	YBR260C	NC_001134.8	732639	734639	732147	734639	gene-YBR259W	YBR259W	730387	732453	+
rna-NM_001178607.3	gene-YBR259W	YBR259W	NC_001134.8	730387	732453	730387	732690	gene-YBR260C	YBR260C	732639	734639	-
rna-NM_001178612.1	gene-YBR264C	YBR264C	NC_001134.8	737770	738369	737659	738369	gene-YBR263W	YBR263W	736264	737736	+
rna-NM_001178611.3	gene-YBR263W	YBR263W	NC_001134.8	736264	737736	736264	737919	gene-YBR264C	YBR264C	737770	738369	-
rna-NM_001178615.4	gene-YBR267W	YBR267W	NC_001134.8	739841	741022	739841	741142	gene-YBR266C	YBR266C	739936	740388	-
rna-NM_001178622.1	gene-YBR274W	YBR274W	NC_001134.8	749594	751177	749594	751427	gene-YBR275C	YBR275C	751356	757106	-
rna-NM_001178627.1	gene-YBR279W	YBR279W	NC_001134.8	761257	762594	761257	762952	gene-YBR280C	YBR280C	762784	764697	-
rna-NM_001178636.4	gene-YBR288C	YBR288C	NC_001134.8	778012	779463	777018	779463	gene-YBR287W	YBR287W	776571	777854	+
rna-NM_001178635.1	gene-YBR287W	YBR287W	NC_001134.8	776571	777854	776571	778083	gene-YBR288C	YBR288C	778012	779463	-
rna-NM_001178639.1	gene-YBR291C	YBR291C	NC_001134.8	783673	784572	783404	784572	gene-YBR290W	YBR290W	782591	783556	+
rna-NM_001178638.1	gene-YBR290W	YBR290W	NC_001134.8	782591	783556	782591	783733	gene-YBR291C	YBR291C	783673	784572	-
rna-NM_001178644.1	gene-YBR296C	YBR296C	NC_001134.8	796798	798522	796326	798522	gene-YBR295W	YBR295W	792849	796499	+
rna-NM_001180472.1	gene-YDR165W	YDR165W	NC_001136.10	784871	786205	784871	786857	gene-YDR166C	YDR166C	786306	789221	-
rna-NM_001180295.1	gene-YDL235C	YDL235C	NC_001136.10	33415	33918	33158	33918	gene-YDL236W	YDL236W	32296	33234	+
rna-NM_001180296.1	gene-YDL236W	YDL236W	NC_001136.10	32296	33234	32296	33439	gene-YDL235C	YDL235C	33415	33918	-
rna-NM_001180292.1	gene-YDL232W	YDL232W	NC_001136.10	38487	38597	38487	38885	gene-YDL231C	YDL231C	38867	42244	-
rna-NM_001180280.1	gene-YDL220C	YDL220C	NC_001136.10	62244	65018	61795	65018	gene-YDL222C	YDL222C	60872	61801	-
rna-NM_001180277.1	gene-YDL217C	YDL217C	NC_001136.10	67983	68606	66458	68606	gene-YDL218W	YDL218W	66493	67446	+
rna-NM_001180272.1	gene-YDL212W	YDL212W	NC_001136.10	78426	79058	78426	79309	gene-YDL211C	YDL211C	79294	80412	-
rna-NM_001180269.1	gene-YDL209C	YDL209C	NC_001136.10	86207	87226	85948	87226	gene-YDL210W	YDL210W	84270	85985	+
rna-NM_001180265.1	gene-YDL205C	YDL205C	NC_001136.10	92762	93745	92419	93745	gene-YDL206W	YDL206W	90176	92464	+
rna-NM_001180264.1	gene-YDL204W	YDL204W	NC_001136.10	94605	95786	94605	96178	gene-YDL203C	YDL203C	96082	97953	-
rna-NM_001180262.1	gene-YDL202W	YDL202W	NC_001136.10	98475	99224	98475	99652	gene-YDL201W	YDL201W	99561	100421	+
rna-NM_001180260.1	gene-YDL200C	YDL200C	NC_001136.10	100501	101067	100418	101067	gene-YDL201W	YDL201W	99561	100421	+
rna-NM_001180261.1	gene-YDL201W	YDL201W	NC_001136.10	99561	100421	99561	100504	gene-YDL200C	YDL200C	100501	101067	-
rna-NM_001180250.2	gene-YDL190C	YDL190C	NC_001136.10	118707	121592	118495	121592	gene-YDL191W	YDL191W	117664	118517	+
rna-NM_001180244.1	gene-YDL184C	YDL184C	NC_001136.10	130407	130484	129985	130484	gene-YDL185W	YDL185W	126787	130002	+
rna-NM_001180237.1	gene-YDL177C	YDL177C	NC_001136.10	141209	141721	141101	141721	gene-YDL178W	YDL178W	139522	141114	+
rna-NM_001180238.1	gene-YDL178W	YDL178W	NC_001136.10	139522	141114	139522	141255	gene-YDL177C	YDL177C	141209	141721	-
rna-NM_001180229.1	gene-YDL169C	YDL169C	NC_001136.10	158064	158735	157899	158735	gene-YDL170W	YDL170W	156318	157904	+
rna-NM_001180230.1	gene-YDL170W	YDL170W	NC_001136.10	156318	157904	156318	158077	gene-YDL169C	YDL169C	158064	158735	-
rna-NM_001180227.1	gene-YDL167C	YDL167C	NC_001136.10	160995	163154	160753	163154	gene-YDL168W	YDL168W	159604	160764	+
rna-NM_001180224.1	gene-YDL164C	YDL164C	NC_001136.10	164987	167254	164823	167254	gene-YDL165W	YDL165W	164290	164865	+
rna-NM_001180225.1	gene-YDL165W	YDL165W	NC_001136.10	164290	164865	164290	165057	gene-YDL164C	YDL164C	164987	167254	-
rna-NM_001184530.1	gene-YDL160C-A	YDL160C-A	NC_001136.10	169366	169608	168270	169608	gene-YDL161W	YDL161W	167714	169078	+
rna-NM_001180217.1	gene-YDL157C	YDL157C	NC_001136.10	174232	174588	173871	174588	gene-YDL159W	YDL159W	172481	174028	+
rna-NM_001180216.1	gene-YDL156W	YDL156W	NC_001136.10	174918	176486	174918	177495	gene-YDL155W	YDL155W	176773	178056	+
rna-NM_001180213.1	gene-YDL153C	YDL153C	NC_001136.10	181186	183018	180999	183018	gene-YDL154W	YDL154W	178334	181039	+
rna-NM_001180208.1	gene-YDL148C	YDL148C	NC_001136.10	188154	190586	187866	190586	gene-YDL149W	YDL149W	184925	187918	+
rna-NM_001180203.1	gene-YDL143W	YDL143W	NC_001136.10	199996	201582	199996	201862	gene-YDL142C	YDL142C	201719	202570	-
rna-NM_001180201.1	gene-YDL141W	YDL141W	NC_001136.10	203039	205111	203039	205374	gene-YDL140C	YDL140C	205360	210561	-
rna-NM_001180195.1	gene-YDL135C	YDL135C	NC_001136.10	218680	219288	218351	219288	gene-YDL136W	YDL136W	217600	218367	+
rna-NM_001180251.2	gene-YDL136W	YDL136W	NC_001136.10	217600	218367	217600	218698	gene-YDL135C	YDL135C	218680	219288	-
rna-NM_001180180.1	gene-YDL121C	YDL121C	NC_001136.10	245133	245582	244933	245582	gene-YDL122W	YDL122W	242552	244981	+
rna-NM_001180179.1	gene-YDL120W	YDL120W	NC_001136.10	245923	246447	245923	246707	gene-YDL119C	YDL119C	246689	247612	-
rna-NM_001180172.1	gene-YDL113C	YDL113C	NC_001136.10	256633	258555	256505	258555	gene-YDL114W	YDL114W	255604	256530	+
rna-NM_001180170.1	gene-YDL111C	YDL111C	NC_001136.10	263313	264110	263151	264110	gene-YDL112W	YDL112W	258915	263225	+
rna-NM_001180171.1	gene-YDL112W	YDL112W	NC_001136.10	258915	263225	258915	263336	gene-YDL111C	YDL111C	263313	264110	-
rna-NM_001180163.1	gene-YDL104C	YDL104C	NC_001136.10	273653	274876	273513	274876	gene-YDL105W	YDL105W	272389	273597	+
rna-NM_001180164.1	gene-YDL105W	YDL105W	NC_001136.10	272389	273597	272389	274225	gene-YDL104C	YDL104C	273653	274876	-
rna-NM_001180160.1	gene-YDL101C	YDL101C	NC_001136.10	280307	281848	280009	281848	gene-YDL102W	YDL102W	276872	280165	+
rna-NM_001180157.1	gene-YDL098C	YDL098C	NC_001136.10	284581	285165	284443	285165	gene-YDL099W	YDL099W	283419	284444	+
rna-NM_001180158.1	gene-YDL099W	YDL099W	NC_001136.10	283419	284444	283419	285044	gene-YDL098C	YDL098C	284581	285165	-
rna-NM_001180154.1	gene-YDL095W	YDL095W	NC_001136.10	287059	289512	287059	289911	gene-YDL093W	YDL093W	289909	292140	+
rna-NM_001180151.1	gene-YDL092W	YDL092W	NC_001136.10	292781	293221	292781	293440	gene-YDL091C	YDL091C	293392	294759	-
rna-NM_001180149.1	gene-YDL090C	YDL090C	NC_001136.10	295034	296329	294742	296329	gene-YDL091C	YDL091C	293392	294759	-
rna-NM_001180147.1	gene-YDL088C	YDL088C	NC_001136.10	298417	300003	298256	300003	gene-YDL089W	YDL089W	296820	298274	+
rna-NM_001180146.1	gene-YDL087C	YDL087C	NC_001136.10	300214	300999	299248	300999	gene-YDL088C	YDL088C	298417	300003	-
rna-NM_001184455.1	gene-YDL085C-A	YDL085C-A	NC_001136.10	302464	302670	302024	302670	gene-YDL086W	YDL086W	301413	302234	+
rna-NM_001180144.1	gene-YDL085W	YDL085W	NC_001136.10	303211	304848	303211	305561	gene-YDL084W	YDL084W	305237	306577	+
